nik_id,jenis_usaha,lama_bln,omzet,pengeluaran,aset,hutang,freq_trx,total_skor,limit_pinjaman,laba_bersih,margin_laba,status_approval,risk_tier,dar_ratio,avg_trx_value,kategori_umur,oer_ratio
3578754960583409,Jasa & Freelancer,39.0,75033413.0,37946212,33856028,11671602,145,657,16200000.0,37087201.0,49.42758101647329,Disetujui,Silver (Good),0.3447422125241626,517471.81379310344,Stabil (3-5 Tahun),0.5057241898352671
3578502556581887,Jasa & Freelancer,49.0,9072331.0,7080112,158083812,71051321,195,507,5500000.0,1992219.0,21.95928477477288,Disetujui,Bronze (Fair),0.4494534898993959,46524.77435897436,Stabil (3-5 Tahun),0.7804071522522712
3578415908686997,Bisnis Kuliner,52.0,70680031.0,57621759,152601139,34148555,70,524,6600000.0,13058272.0,18.475192802334792,Disetujui,Bronze (Fair),0.22377654075045927,1009714.7285714286,Stabil (3-5 Tahun),0.8152480719766521
3578529911973419,Toko & E-commerce,104.0,48511258.0,43198416,103141713,62294721,111,442,0.0,5312842.0,10.951771236276741,Ditolak,High Risk (Reject),0.6039721387989746,437038.36036036036,Matang (>5 Tahun),0.8904822876372326
3578660933307161,Jasa & Freelancer,67.0,8402922.0,4467937,41785420,23854188,252,647,14900000.0,3934985.0,46.82876980174277,Disetujui,Bronze (Fair),0.5708734769208973,33344.92857142857,Matang (>5 Tahun),0.5317123019825722
3578600446723343,Produk Kreatif,80.0,72190008.0,43158557,169569221,43210311,211,728,28100000.0,29031451.0,40.215331462492706,Disetujui,Silver (Good),0.2548240225742383,342132.7393364929,Matang (>5 Tahun),0.5978466853750729
3578778564527667,Toko & E-commerce,78.0,48147280.0,41171726,141825336,60399420,298,560,9000000.0,6975554.0,14.487950305811667,Disetujui,Bronze (Fair),0.4258718625563489,161568.05369127516,Matang (>5 Tahun),0.8551204969418833
3578620978633501,Bisnis Kuliner,50.0,47458225.0,46113471,116814177,54547748,23,331,0.0,1344754.0,2.833553088005293,Ditolak,High Risk (Reject),0.4669617113340618,2063401.0869565217,Stabil (3-5 Tahun),0.9716644691199471
3578622254750088,Toko & E-commerce,86.0,80641510.0,72927672,198649368,8161337,255,666,17700000.0,7713838.0,9.56559221175298,Disetujui,Silver (Good),0.04108413272173109,316241.2156862745,Matang (>5 Tahun),0.9043440778824702
3578676257961395,Produk Digital,102.0,54028283.0,32602989,187731234,36374287,66,722,27100000.0,21425294.0,39.65570033014005,Disetujui,Silver (Good),0.19375724659648272,818610.3484848485,Matang (>5 Tahun),0.6034429966985995
3578117999281655,Jasa & Freelancer,43.0,59207740.0,35880002,190354753,31049401,266,723,27200000.0,23327738.0,39.39981157868886,Disetujui,Silver (Good),0.1631133476346661,222585.48872180452,Stabil (3-5 Tahun),0.6060018842131113
3578773343378855,Jasa & Freelancer,114.0,11359252.0,11291581,144232964,23924407,176,584,10600000.0,67671.0,0.5957346487251097,Disetujui,Bronze (Fair),0.16587336442728862,64541.204545454544,Matang (>5 Tahun),0.9940426535127489
3578830136378095,Jasa & Freelancer,70.0,53576565.0,38555133,51488303,18933836,282,635,14100000.0,15021432.0,28.03731818193272,Disetujui,Bronze (Fair),0.36773082228015946,189987.81914893616,Matang (>5 Tahun),0.7196268181806729
3578698470737486,Toko & E-commerce,89.0,99760856.0,97418683,191109874,40417779,257,572,9800000.0,2342173.0,2.347787593161791,Disetujui,Bronze (Fair),0.21148974751560978,388174.53696498054,Matang (>5 Tahun),0.9765221240683821
3578406001469648,Produk Digital,41.0,33181142.0,38458267,84890300,52372172,116,200,0.0,-5277125.0,-15.903988476345992,Ditolak,High Risk (Reject),0.6169394147505664,286044.3275862069,Stabil (3-5 Tahun),1.15903988476346
3578876058671125,Jasa & Freelancer,43.0,67398125.0,50155138,198720307,43473253,72,551,8400000.0,17242987.0,25.583778480484437,Disetujui,Bronze (Fair),0.21876603179764612,936085.0694444445,Stabil (3-5 Tahun),0.7441622151951557
3578845492406305,Produk Digital,51.0,55953249.0,60030239,44319385,10298146,157,416,0.0,-4076990.0,-7.286422277283666,Ditolak,High Risk (Reject),0.23236211423060135,356390.1210191083,Stabil (3-5 Tahun),1.0728642227728367
3578885787089052,Bisnis Kuliner,47.0,62374716.0,59828607,133601861,22871229,285,544,8000000.0,2546109.0,4.081956862136254,Disetujui,Bronze (Fair),0.17118944922481283,218858.65263157894,Stabil (3-5 Tahun),0.9591804313786375
3578866918027702,Toko & E-commerce,20.0,17660143.0,16441133,162526113,31111667,35,411,0.0,1219010.0,6.902605488528605,Ditolak,High Risk (Reject),0.1914256510890653,504575.5142857143,Berkembang (1-3 Tahun),0.930973945114714
3578347093941718,Produk Kreatif,9.0,16448342.0,12982857,197564337,74664132,80,422,0.0,3465485.0,21.06890165586294,Ditolak,High Risk (Reject),0.37792312688499036,205604.275,Baru (0-1 Tahun),0.7893109834413705
3578275789144602,Jasa & Freelancer,86.0,66847325.0,55764972,58541054,35401464,157,463,0.0,11082353.0,16.578603556686826,Ditolak,High Risk (Reject),0.604728845503875,425779.1401273885,Matang (>5 Tahun),0.8342139644331318
3578414912017394,Bisnis Kuliner,119.0,15007214.0,14356038,67336134,28828068,29,459,0.0,651176.0,4.339086521988691,Ditolak,High Risk (Reject),0.4281218164381103,517490.1379310345,Matang (>5 Tahun),0.9566091347801131
3578556018430879,Produk Kreatif,120.0,7877451.0,9437346,111567418,70328586,105,289,0.0,-1559895.0,-19.802027330922147,Ditolak,High Risk (Reject),0.6303685005957563,75023.34285714285,Matang (>5 Tahun),1.1980202733092216
3578924361457464,Toko & E-commerce,115.0,8028625.0,4066394,157461102,75931896,181,736,29400000.0,3962231.0,49.35130237120304,Disetujui,Silver (Good),0.4822263723265445,44357.044198895026,Matang (>5 Tahun),0.5064869762879696
3578599438389318,Produk Digital,70.0,69291802.0,77778799,41024022,27931115,249,294,0.0,-8486997.0,-12.248197845973179,Ditolak,High Risk (Reject),0.6808477969322462,278280.3293172691,Matang (>5 Tahun),1.1224819784597317
3578311625223853,Bisnis Kuliner,45.0,24809610.0,25101953,179022771,36845017,105,428,0.0,-292343.0,-1.1783458103533266,Ditolak,High Risk (Reject),0.2058119019954171,236282.0,Stabil (3-5 Tahun),1.0117834581035332
3578907514342796,Toko & E-commerce,104.0,42597485.0,38228979,56851339,7981697,217,646,14800000.0,4368506.0,10.255314368911685,Disetujui,Bronze (Fair),0.14039593684855867,196301.7741935484,Matang (>5 Tahun),0.8974468563108832
3578571703329527,Produk Digital,44.0,14641746.0,11429102,30604744,4524145,81,562,9200000.0,3212644.0,21.94167280322989,Disetujui,Bronze (Fair),0.14782495811760424,180762.2962962963,Stabil (3-5 Tahun),0.7805832719677012
3578454237968022,Produk Kreatif,3.0,38002007.0,29204621,124919653,75327216,178,383,0.0,8797386.0,23.14979311487417,Ditolak,High Risk (Reject),0.6030053253510078,213494.42134831462,Baru (0-1 Tahun),0.7685020688512583
3578741246974592,Produk Digital,4.0,38105069.0,36488589,190963652,36100163,70,388,0.0,1616480.0,4.2421652615299035,Ditolak,High Risk (Reject),0.1890420644029158,544358.1285714286,Baru (0-1 Tahun),0.9575783473847009
3578437006305345,Produk Kreatif,54.0,95083242.0,80988514,193859652,119392894,70,367,0.0,14094728.0,14.823566912032721,Ditolak,High Risk (Reject),0.6158728377372719,1358332.0285714285,Stabil (3-5 Tahun),0.8517643308796727
3578426162546437,Toko & E-commerce,81.0,32641883.0,21327881,40854597,15628743,242,666,17700000.0,11314002.0,34.66099673232699,Disetujui,Silver (Good),0.3825455186842254,134883.81404958677,Matang (>5 Tahun),0.6533900326767301
3578510623522096,Jasa & Freelancer,92.0,76717007.0,87377435,149288805,95783099,121,281,0.0,-10660428.0,-13.89578193528848,Ditolak,High Risk (Reject),0.6415959924121571,634024.8512396694,Matang (>5 Tahun),1.1389578193528849
3578373855101806,Produk Digital,114.0,13988446.0,12139938,146780392,82639254,49,459,0.0,1848508.0,13.214534337838527,Ditolak,High Risk (Reject),0.5630128988891104,285478.48979591834,Matang (>5 Tahun),0.8678546566216148
3578722414826633,Bisnis Kuliner,10.0,76504237.0,86604457,59266047,27153411,86,213,0.0,-10100220.0,-13.20217075035988,Ditolak,High Risk (Reject),0.45816133139434795,889584.1511627907,Baru (0-1 Tahun),1.1320217075035988
3578457188967265,Produk Digital,59.0,18601471.0,18158880,197446200,92112235,56,356,0.0,442591.0,2.3793333333691726,Ditolak,High Risk (Reject),0.4665181451960078,332169.125,Stabil (3-5 Tahun),0.9762066666663083
3578662206448862,Jasa & Freelancer,106.0,10467311.0,8556007,142773918,47449435,298,656,16000000.0,1911304.0,18.259742163006333,Disetujui,Silver (Good),0.33233965744359556,35125.20469798658,Matang (>5 Tahun),0.8174025783699367
3578714428300898,Jasa & Freelancer,89.0,44361818.0,44641122,111286672,22654158,11,461,0.0,-279304.0,-0.6296044945678285,Ditolak,High Risk (Reject),0.20356577829913003,4032892.5454545454,Matang (>5 Tahun),1.0062960449456784
3578339426407161,Produk Digital,12.0,9078694.0,7231980,193008135,9844945,40,524,6600000.0,1846714.0,20.341185637493673,Disetujui,Bronze (Fair),0.05100792772283925,226967.35,Baru (0-1 Tahun),0.7965881436250632
3578619406611023,Bisnis Kuliner,39.0,57877191.0,36230365,41353909,25335975,225,529,6900000.0,21646826.0,37.40130719198172,Disetujui,Bronze (Fair),0.6126621548642476,257231.96,Stabil (3-5 Tahun),0.6259869280801827
3578520440076410,Jasa & Freelancer,114.0,53666702.0,40945111,188269032,145214823,286,535,7300000.0,12721591.0,23.704812343415476,Disetujui,Bronze (Fair),0.7713155023817194,187645.81118881117,Matang (>5 Tahun),0.7629518765658453
3578817830725289,Toko & E-commerce,18.0,26954324.0,32210222,110510872,46754280,124,219,0.0,-5255898.0,-19.499275886124988,Ditolak,High Risk (Reject),0.4230740302184929,217373.5806451613,Berkembang (1-3 Tahun),1.19499275886125
3578103585531525,Bisnis Kuliner,41.0,65143331.0,63283482,151148433,51285030,204,436,0.0,1859849.0,2.8550105919514617,Ditolak,High Risk (Reject),0.33930242598016214,319330.0539215686,Stabil (3-5 Tahun),0.9714498940804854
3578352644409339,Produk Kreatif,61.0,49460773.0,30101083,55594835,41692139,67,459,0.0,19359690.0,39.14150310590577,Ditolak,High Risk (Reject),0.7499282802080445,738220.4925373135,Matang (>5 Tahun),0.6085849689409424
3578989196602563,Jasa & Freelancer,81.0,5099943.0,3409141,23063265,1861606,27,680,20000000.0,1690802.0,33.15335092960843,Disetujui,Silver (Good),0.080717365906345,188886.77777777778,Matang (>5 Tahun),0.6684664907039157
3578759047446060,Bisnis Kuliner,34.0,8937353.0,6985308,67904970,29321899,38,428,0.0,1952045.0,21.84142217499969,Ditolak,High Risk (Reject),0.4318078485271402,235193.5,Berkembang (1-3 Tahun),0.7815857782500031
3578650357691607,Toko & E-commerce,32.0,80324220.0,58093093,165502302,102285482,174,444,0.0,22231127.0,27.676741834530112,Ditolak,High Risk (Reject),0.6180305697500208,461633.4482758621,Berkembang (1-3 Tahun),0.723232581654699
3578431729976873,Produk Kreatif,87.0,72961132.0,47769836,85665110,18856873,295,754,32400000.0,25191296.0,34.52700816100276,Disetujui,Silver (Good),0.22012313998079264,247325.87118644067,Matang (>5 Tahun),0.6547299183899723
3578752613925183,Produk Kreatif,83.0,94100299.0,75189941,138042193,5177587,186,692,22000000.0,18910358.0,20.09595952505953,Disetujui,Silver (Good),0.037507278662256546,505915.58602150535,Matang (>5 Tahun),0.7990404047494046
3578808418719388,Jasa & Freelancer,103.0,73392240.0,53070965,116756293,38133462,163,650,15000000.0,20321275.0,27.688588057811014,Disetujui,Silver (Good),0.32660733755909843,450259.14110429445,Matang (>5 Tahun),0.7231141194218899
3578303480347115,Produk Digital,63.0,35342202.0,38683406,85728316,58812453,83,230,0.0,-3341204.0,-9.453864815780296,Ditolak,High Risk (Reject),0.6860329905465541,425809.6626506024,Matang (>5 Tahun),1.094538648157803
3578610266923198,Bisnis Kuliner,74.0,58388634.0,68749716,154595524,65547490,208,346,0.0,-10361082.0,-17.745032363661736,Ditolak,High Risk (Reject),0.42399345274705363,280714.58653846156,Matang (>5 Tahun),1.1774503236366174
3578380215943625,Produk Kreatif,45.0,89799390.0,49870029,125738730,85213981,57,485,0.0,39929361.0,44.46506930615007,Ditolak,High Risk (Reject),0.677706709778284,1575427.894736842,Stabil (3-5 Tahun),0.5553493069384993
3578896869486866,Produk Kreatif,9.0,39032304.0,29821367,167395248,80741028,47,385,0.0,9210937.0,23.598240575293737,Ditolak,High Risk (Reject),0.4823376348174471,830474.5531914893,Baru (0-1 Tahun),0.7640175942470626
3578981276450865,Produk Digital,95.0,93120563.0,82988611,133686402,22340505,180,612,12500000.0,10131952.0,10.880466863156744,Disetujui,Bronze (Fair),0.16711127433888154,517336.4611111111,Matang (>5 Tahun),0.8911953313684325
3578116789002083,Produk Kreatif,27.0,18745913.0,19173610,133559343,97705743,114,211,0.0,-427697.0,-2.2815479832857437,Ditolak,High Risk (Reject),0.7315530370645803,164437.83333333334,Berkembang (1-3 Tahun),1.0228154798328575
3578706618307372,Toko & E-commerce,102.0,40991562.0,31418525,148250615,76938670,167,558,8900000.0,9573037.0,23.353677032360952,Disetujui,Bronze (Fair),0.5189770713598726,245458.45508982035,Matang (>5 Tahun),0.7664632296763905
3578496260389877,Produk Digital,115.0,69743428.0,57622219,198921416,74713360,173,600,11700000.0,12121209.0,17.379714974721345,Disetujui,Bronze (Fair),0.3755923394392085,403141.20231213875,Matang (>5 Tahun),0.8262028502527865
3578327265319003,Toko & E-commerce,43.0,58556767.0,31152248,64397812,38188025,18,510,5700000.0,27404519.0,46.79991810340212,Disetujui,Bronze (Fair),0.5930019019900863,3253153.722222222,Stabil (3-5 Tahun),0.5320008189659787
3578706710405015,Produk Digital,77.0,99638366.0,78943941,45912626,7206144,127,620,13100000.0,20694425.0,20.76953469911379,Disetujui,Bronze (Fair),0.15695342714659796,784554.062992126,Matang (>5 Tahun),0.7923046530088621
3578724401657321,Produk Kreatif,66.0,76905989.0,73693286,188837113,50995732,260,527,6800000.0,3212703.0,4.177441889473654,Disetujui,Bronze (Fair),0.27005142786735997,295792.2653846154,Matang (>5 Tahun),0.9582255811052635
3578898720071165,Jasa & Freelancer,61.0,25579937.0,25910956,99536571,13478503,289,499,0.0,-331019.0,-1.2940571354808261,Ditolak,High Risk (Reject),0.13541257112423533,88511.89273356402,Matang (>5 Tahun),1.0129405713548083
3578303960765549,Produk Digital,85.0,10882882.0,9432859,24952917,18868160,34,341,0.0,1450023.0,13.323887918659782,Ditolak,High Risk (Reject),0.756150473309393,320084.76470588235,Matang (>5 Tahun),0.8667611208134022
3578107577777649,Jasa & Freelancer,20.0,87651342.0,58025484,194829385,23540011,121,615,12700000.0,29625858.0,33.799662759299224,Disetujui,Bronze (Fair),0.12082371968684293,724391.2561983471,Berkembang (1-3 Tahun),0.6620033724070078
3578600388312673,Toko & E-commerce,10.0,85924441.0,81319751,170495655,124496126,259,284,0.0,4604690.0,5.358999076874996,Ditolak,High Risk (Reject),0.7302011655370337,331754.59845559846,Baru (0-1 Tahun),0.9464100092312501
3578104362534724,Produk Digital,73.0,58208920.0,29587342,147114466,84995997,284,679,19900000.0,28621578.0,49.17043298518509,Disetujui,Silver (Good),0.5777541754459415,204960.98591549296,Matang (>5 Tahun),0.5082956701481491
3578417730854440,Bisnis Kuliner,67.0,96665059.0,93941334,53121577,4547905,59,507,5500000.0,2723725.0,2.8176934128804496,Disetujui,Bronze (Fair),0.08561313983581474,1638390.8305084745,Matang (>5 Tahun),0.9718230658711955
3578265460975402,Produk Kreatif,27.0,86185576.0,74853827,100144558,21416894,213,518,6200000.0,11331749.0,13.148080602257622,Disetujui,Bronze (Fair),0.21385978856684354,404627.117370892,Berkembang (1-3 Tahun),0.8685191939774238
3578508361278207,Jasa & Freelancer,61.0,78833309.0,52837673,192162948,34721116,51,623,13300000.0,25995636.0,32.97544696493711,Disetujui,Bronze (Fair),0.1806858000534005,1545751.156862745,Matang (>5 Tahun),0.6702455303506288
3578816650594337,Bisnis Kuliner,14.0,57395532.0,43935408,153364663,58401889,14,415,0.0,13460124.0,23.451518839480396,Ditolak,High Risk (Reject),0.3808040774034107,4099680.8571428573,Berkembang (1-3 Tahun),0.765484811605196
3578287702290673,Bisnis Kuliner,66.0,61238367.0,58264330,93924779,42518367,58,385,0.0,2974037.0,4.856492989109262,Ditolak,High Risk (Reject),0.45268530256536454,1055833.9137931035,Matang (>5 Tahun),0.9514350701089074
3578683663683937,Bisnis Kuliner,32.0,31375916.0,35482743,190834567,135500833,253,223,0.0,-4106827.0,-13.089106306888379,Ditolak,High Risk (Reject),0.7100434430204671,124015.47826086957,Berkembang (1-3 Tahun),1.1308910630688838
3578148408984648,Bisnis Kuliner,90.0,40631028.0,45893484,156266027,82272093,101,316,0.0,-5262456.0,-12.951816035764589,Ditolak,High Risk (Reject),0.5264873919140467,402287.40594059404,Matang (>5 Tahun),1.1295181603576459
3578118530570661,Produk Kreatif,78.0,22353063.0,22947166,196317008,128925681,49,286,0.0,-594103.0,-2.6578147254360625,Ditolak,High Risk (Reject),0.6567219127544975,456184.9591836735,Matang (>5 Tahun),1.0265781472543607
3578277379043591,Produk Digital,33.0,79060638.0,85721923,109463431,59288456,286,323,0.0,-6661285.0,-8.425539141234859,Ditolak,High Risk (Reject),0.5416279707147129,276435.7972027972,Berkembang (1-3 Tahun),1.0842553914123485
3578522331563827,Produk Kreatif,104.0,95517694.0,96178151,139430556,83151538,187,413,0.0,-660457.0,-0.6914499003713386,Ditolak,High Risk (Reject),0.5963652472274442,510789.80748663103,Matang (>5 Tahun),1.0069144990037133
3578207604806831,Jasa & Freelancer,32.0,13202996.0,9749289,169783193,129695126,213,399,0.0,3453707.0,26.15850978065887,Ditolak,High Risk (Reject),0.7638867175739827,61985.896713615024,Berkembang (1-3 Tahun),0.7384149021934112
3578954565006570,Toko & E-commerce,6.0,88110541.0,60913365,125943646,49430710,192,510,5700000.0,27197176.0,30.867108170406084,Disetujui,Bronze (Fair),0.3924827616948615,458909.0677083333,Baru (0-1 Tahun),0.6913289182959392
3578574058849227,Produk Kreatif,90.0,81634827.0,78571099,28003339,17298612,161,397,0.0,3063728.0,3.7529668556779083,Ditolak,High Risk (Reject),0.6177339066602022,507048.6149068323,Matang (>5 Tahun),0.9624703314432209
3578374010560537,Bisnis Kuliner,13.0,38966597.0,23689925,196039380,122938692,88,439,0.0,15276672.0,39.204532025211236,Ditolak,High Risk (Reject),0.6271122261251796,442802.23863636365,Berkembang (1-3 Tahun),0.6079546797478876
3578528378557598,Toko & E-commerce,49.0,17301022.0,9758889,87749915,31220427,148,638,14300000.0,7542133.0,43.59356921226966,Disetujui,Bronze (Fair),0.3557886865189556,116898.7972972973,Stabil (3-5 Tahun),0.5640643078773034
3578242173001372,Bisnis Kuliner,26.0,60845091.0,49539500,153911884,63096589,62,416,0.0,11305591.0,18.58094188732498,Ditolak,High Risk (Reject),0.4099526778581958,981372.4354838709,Berkembang (1-3 Tahun),0.8141905811267502
3578194602074538,Toko & E-commerce,73.0,15490873.0,14218254,92088602,63630880,16,312,0.0,1272619.0,8.215282637718351,Ditolak,High Risk (Reject),0.690974546448213,968179.5625,Matang (>5 Tahun),0.9178471736228164
3578552225040924,Jasa & Freelancer,102.0,14368176.0,14474367,155199447,112390172,134,342,0.0,-106191.0,-0.7390708465709217,Ditolak,High Risk (Reject),0.7241660596896328,107225.19402985074,Matang (>5 Tahun),1.0073907084657092
3578673687201701,Produk Kreatif,90.0,54100987.0,33469642,77187385,18594828,262,757,33000000.0,20631345.0,38.13487728051985,Disetujui,Silver (Good),0.24090501317022206,206492.31679389314,Matang (>5 Tahun),0.6186512271948015
3578169346262044,Produk Kreatif,58.0,40038975.0,31821842,134984853,84518511,194,449,0.0,8217133.0,20.52283556209918,Ditolak,High Risk (Reject),0.626133296600323,206386.46907216494,Stabil (3-5 Tahun),0.7947716443790082
3578891333078722,Jasa & Freelancer,79.0,85767884.0,54624172,33715177,3654443,13,679,19900000.0,31143712.0,36.311624523697006,Disetujui,Silver (Good),0.10839163027380815,6597529.538461538,Matang (>5 Tahun),0.6368837547630299
3578537866862632,Toko & E-commerce,110.0,86240786.0,66053799,93460680,32914827,230,655,15800000.0,20186987.0,23.407702939998714,Disetujui,Silver (Good),0.3521783385269613,374959.93913043477,Matang (>5 Tahun),0.7659229706000128
3578816656131881,Produk Digital,20.0,43323741.0,31386560,191641105,30793121,170,587,10800000.0,11937181.0,27.55344004110818,Disetujui,Bronze (Fair),0.16068119102110165,254845.53529411764,Berkembang (1-3 Tahun),0.7244655995889182
3578419198265730,Jasa & Freelancer,76.0,35537638.0,25875678,80242497,52414047,211,509,5600000.0,9661960.0,27.18796336436316,Disetujui,Bronze (Fair),0.653195612793555,168424.82464454975,Matang (>5 Tahun),0.7281203663563685
3578226121781400,Produk Digital,28.0,82487366.0,98826913,53298843,29067596,291,255,0.0,-16339547.0,-19.80854498372514,Ditolak,High Risk (Reject),0.5453701124431538,283461.73883161513,Berkembang (1-3 Tahun),1.1980854498372515
3578609929498554,Produk Kreatif,59.0,42101812.0,45549835,23564638,15438902,219,296,0.0,-3448023.0,-8.189725895883056,Ditolak,High Risk (Reject),0.6551724664728565,192245.71689497717,Stabil (3-5 Tahun),1.0818972589588305
3578648351263590,Produk Kreatif,84.0,43645509.0,29216950,181808495,22419640,226,748,31400000.0,14428559.0,33.05851926254314,Disetujui,Silver (Good),0.12331458989306303,193121.72123893804,Matang (>5 Tahun),0.6694148073745686
3578515705919320,Bisnis Kuliner,60.0,83253323.0,69555178,112590299,48131668,224,514,5900000.0,13698145.0,16.453571468852964,Disetujui,Bronze (Fair),0.42749391757099786,371666.62053571426,Stabil (3-5 Tahun),0.8354642853114704
3578140989644042,Toko & E-commerce,92.0,75062301.0,68732594,27812164,2433440,137,606,12100000.0,6329707.0,8.432604537396209,Disetujui,Bronze (Fair),0.08749552893474956,547900.00729927,Matang (>5 Tahun),0.915673954626038
3578832968817887,Toko & E-commerce,24.0,89838849.0,83449019,156188294,122902470,214,277,0.0,6389830.0,7.112546599968127,Ditolak,High Risk (Reject),0.7868865639828296,419807.70560747664,Berkembang (1-3 Tahun),0.9288745340003187
3578928786143023,Toko & E-commerce,104.0,60774765.0,34894511,31469496,6513893,271,818,47200000.0,25880254.0,42.58388164890477,Disetujui,Gold (Excellent),0.20699069981927895,224261.12546125462,Matang (>5 Tahun),0.5741611835109522
3578670143392415,Produk Digital,77.0,95296754.0,86021023,124662769,37311025,247,558,8900000.0,9275731.0,9.73352250801743,Disetujui,Bronze (Fair),0.29929565418204374,385816.8178137652,Matang (>5 Tahun),0.9026647749198257
3578846346526827,Produk Digital,91.0,70171380.0,42490276,11593487,4477600,161,673,18900000.0,27681104.0,39.44785466667465,Disetujui,Silver (Good),0.38621684744201634,435847.0807453416,Matang (>5 Tahun),0.6055214533332536
3578194324902957,Bisnis Kuliner,109.0,22015320.0,16375657,97091261,35367056,115,616,12800000.0,5639663.0,25.6169930757309,Disetujui,Bronze (Fair),0.3642661104174968,191437.5652173913,Matang (>5 Tahun),0.743830069242691
3578630519148549,Toko & E-commerce,63.0,16102741.0,12990341,192035965,69508907,44,485,0.0,3112400.0,19.32838639086352,Ditolak,High Risk (Reject),0.3619577561942629,365971.38636363635,Matang (>5 Tahun),0.8067161360913648
3578148534264683,Bisnis Kuliner,5.0,49047142.0,46770322,186768205,119539141,134,256,0.0,2276820.0,4.642105344282854,Ditolak,High Risk (Reject),0.6400401021148112,366023.447761194,Baru (0-1 Tahun),0.9535789465571715
3578291194737973,Produk Digital,23.0,47424679.0,42297799,129031718,23933376,217,511,5700000.0,5126880.0,10.810573962978221,Disetujui,Bronze (Fair),0.18548444034512507,218546.90783410138,Berkembang (1-3 Tahun),0.8918942603702178
3578304568262884,Produk Kreatif,84.0,91222374.0,73205418,12836240,7572235,111,464,0.0,18016956.0,19.750588819361354,Ditolak,High Risk (Reject),0.5899106747770375,821823.1891891892,Matang (>5 Tahun),0.8024941118063864
3578750470971674,Jasa & Freelancer,52.0,3597274.0,3573226,60239851,13413961,42,418,0.0,24048.0,0.6685062077562065,Ditolak,High Risk (Reject),0.2226758661803463,85649.38095238095,Stabil (3-5 Tahun),0.993314937922438
3578214148840081,Produk Digital,26.0,52095909.0,37935691,127822756,11652831,260,655,15800000.0,14160218.0,27.181055618014078,Disetujui,Silver (Good),0.09116397865807244,200368.88076923077,Berkembang (1-3 Tahun),0.7281894438198593
3578446342334150,Produk Digital,52.0,85048427.0,65893889,35663939,9926690,244,596,11400000.0,19154538.0,22.52191918846424,Disetujui,Bronze (Fair),0.27833969769856326,348559.12704918033,Stabil (3-5 Tahun),0.7747808081153577
3578291630113537,Toko & E-commerce,120.0,85474715.0,78048488,185418176,19869081,70,615,12700000.0,7426227.0,8.688214988491042,Disetujui,Bronze (Fair),0.10715821624736509,1221067.357142857,Matang (>5 Tahun),0.9131178501150896
3578436032111165,Bisnis Kuliner,26.0,53104292.0,52329266,142123506,44167809,80,366,0.0,775026.0,1.4594413573953684,Ditolak,High Risk (Reject),0.310770612427757,663803.65,Berkembang (1-3 Tahun),0.9854055864260464
3578523375568165,Jasa & Freelancer,26.0,68319770.0,64552013,191141983,140552204,98,243,0.0,3767757.0,5.514885369198403,Ditolak,High Risk (Reject),0.7353287948257814,697140.5102040817,Berkembang (1-3 Tahun),0.9448511463080159
3578282771957811,Jasa & Freelancer,39.0,21830282.0,13774231,126064651,62468562,193,555,8700000.0,8056051.0,36.9031009310828,Disetujui,Bronze (Fair),0.4955279811150233,113110.26943005182,Stabil (3-5 Tahun),0.630968990689172
3578112678064653,Jasa & Freelancer,20.0,29189702.0,31251988,155748541,62976987,263,351,0.0,-2062286.0,-7.065114950471231,Ditolak,High Risk (Reject),0.4043504137865407,110987.46007604562,Berkembang (1-3 Tahun),1.0706511495047124
3578853376495451,Jasa & Freelancer,56.0,98313695.0,106957854,136184277,18221836,299,499,0.0,-8644159.0,-8.792426121304871,Ditolak,High Risk (Reject),0.13380278840853266,328808.34448160534,Stabil (3-5 Tahun),1.0879242612130486
3578972010906800,Produk Kreatif,40.0,7388260.0,5115609,149313214,34481833,244,639,14300000.0,2272651.0,30.760300801541906,Disetujui,Bronze (Fair),0.23093624520064246,30279.754098360656,Stabil (3-5 Tahun),0.6923969919845809
3578918473236457,Jasa & Freelancer,73.0,71559218.0,41450512,35657114,7641716,288,773,35600000.0,30108706.0,42.07523061529264,Disetujui,Silver (Good),0.21431111895371005,248469.50694444444,Matang (>5 Tahun),0.5792476938470736
3578694281146167,Bisnis Kuliner,100.0,99499894.0,80491097,63664403,50410785,62,393,0.0,19008797.0,19.10433894532591,Ditolak,High Risk (Reject),0.7918205877152418,1604837.0,Matang (>5 Tahun),0.8089566105467408
3578927441219419,Produk Kreatif,41.0,7325890.0,5969228,98570418,67989902,54,334,0.0,1356662.0,18.518732877507034,Ditolak,High Risk (Reject),0.6897597005219152,135664.62962962964,Stabil (3-5 Tahun),0.8148126712249296
3578233118034637,Produk Kreatif,29.0,81909809.0,80467665,195791562,95587289,229,368,0.0,1442144.0,1.760648715467033,Ditolak,High Risk (Reject),0.4882094408133891,357684.7554585153,Berkembang (1-3 Tahun),0.9823935128453297
3578775022751100,Produk Kreatif,103.0,30732020.0,32867001,20933747,9547034,282,466,0.0,-2134981.0,-6.947089712944349,Ditolak,High Risk (Reject),0.45605949092630194,108978.79432624113,Matang (>5 Tahun),1.0694708971294435
3578754042279961,Produk Digital,24.0,46440052.0,55045399,83553528,19339851,146,311,0.0,-8605347.0,-18.53001155123599,Ditolak,High Risk (Reject),0.2314665994714191,318082.5479452055,Berkembang (1-3 Tahun),1.18530011551236
